Herd, Vaccinated, Birth_time, Death_time, Vaccination_time, Reactor, VL
5730,0,4360.94,5848.95,-1,0,0
5730,0,5425.84,5849.86,-1,0,1
5730,0,3154.93,5852.02,-1,0,0
5730,0,3199.02,5852.04,-1,0,0
5730,0,5465.69,5866.78,-1,0,1
5730,0,1929.61,5872.72,-1,0,1
5730,0,5469.92,5881.01,-1,0,1
5730,0,5492.91,5888.12,-1,0,0
5730,0,5477.04,5888.12,-1,0,0
5730,0,5435.86,5889.93,-1,0,1
5730,0,3965,5895.2,-1,0,0
5730,0,5512.2,5895.37,-1,0,1
5730,0,2604.3,5895.42,-1,0,0
5730,0,2251.89,5899.12,-1,0,0
5730,0,1797.77,5899.87,-1,0,1
5730,0,5289.97,6043.22,-1,0,0
5730,0,4757.08,5908.11,-1,0,0
5730,0,3306.81,5912.94,-1,0,1
5730,0,5490.93,5923.11,-1,0,1
5730,0,2969.01,5928.05,-1,0,0
5730,0,5313.82,6066.9,-1,0,0
5730,0,4863.12,5931.27,-1,0,0
5730,0,3413.11,5933.28,-1,0,1
5730,0,2369.1,5936.23,-1,0,1
5730,0,4002.53,5936.68,-1,0,0
5730,0,2344.93,5938.06,-1,0,0
5730,0,5560.22,5943.45,-1,0,1
5730,0,5546.61,5949.84,-1,0,0
5730,0,2729.02,5950.18,-1,0,0
5730,0,5349.16,5959.23,-1,0,1
5730,0,4024.03,5959.23,-1,0,0
5730,0,3357.63,5963.68,-1,0,0
5730,0,2005.84,5977.91,-1,0,1
5730,0,5596.13,5979.19,-1,0,0
5730,0,3029.93,5982.01,-1,0,0
5730,0,5358.3,6190.45,-1,0,0
5730,0,3506.31,5986.56,-1,0,0
5730,0,4181.97,5988.16,-1,0,1
5730,0,4829.15,5993.38,-1,0,0
5730,0,2956.82,5998.88,-1,0,0
5730,0,5604.12,6005.21,-1,0,1
5730,0,2942.04,6006.11,-1,0,1
5730,0,4212.21,6018.27,-1,0,1
5730,0,5596.33,6023.46,-1,0,1
5730,0,4064.12,6024.15,-1,0,0
5730,0,5414.07,6242.32,-1,0,0
5730,0,2032.95,6035.02,-1,0,0
5730,0,4282.93,6047.99,-1,0,0
5730,0,3465.03,6051.24,-1,0,0
5730,0,5707.97,6085.03,-1,0,0
5730,0,5028.98,6094.14,-1,0,0
5730,0,2486.81,6094.82,-1,0,0
5730,0,3816.8,6098.93,-1,0,0
5730,0,3218.27,6100.27,-1,0,0
5730,0,2103.07,6105.23,-1,0,1
5730,0,4114.56,6106.59,-1,0,0
5730,0,4957.08,6108.15,-1,0,0
5730,0,5678,6110.09,-1,0,1
5730,0,5663.92,6116.13,-1,0,0
5730,0,2807.85,6128.95,-1,0,0
5730,0,2214.9,6129.96,-1,0,1
5730,0,4454.83,6131.95,-1,0,0
5730,0,3750.83,6134.87,-1,0,0
5730,0,5512.58,6372.61,-1,0,0
5730,0,4392.62,6145.74,-1,0,0
5730,0,3634.91,6147.1,-1,0,0
5730,0,2414.23,6148.29,-1,0,0
5730,0,4215.87,6150.89,-1,0,1
5730,0,5679.65,6151.76,-1,0,0
5730,0,5730.31,6154.52,-1,0,0
5730,0,2148.85,6155.85,-1,0,0
5730,0,5493.3,6378.41,-1,0,0
5730,0,5714.01,6159.01,-1,0,0
5730,0,5767.84,6166.05,-1,0,1
5730,0,2223.73,6166.83,-1,0,0
5730,0,5794.53,6177.74,-1,0,0
5730,0,5746.86,6187.96,-1,0,0
5730,0,5538.91,6324.96,-1,0,0
5730,0,4591.31,6188.34,-1,0,0
5730,0,5544.08,6330.21,-1,0,0
5730,0,5781.32,6193.46,-1,0,0
5730,0,1868.77,6199.02,-1,0,1
5730,0,3923.01,6209.15,-1,0,0
5730,0,5815.96,6211.12,-1,0,0
5730,0,3520,6217.18,-1,0,0
5730,0,3817.45,6218.68,-1,0,0
5730,0,3357.72,6222.82,-1,0,0
5730,0,5773.73,6228.94,-1,0,0
5730,0,4672.71,6229.76,-1,0,1
5730,0,5779.91,6232.06,-1,0,0
5730,0,3591.08,6234.14,-1,0,0
5730,0,3836.69,6237.93,-1,0,0
5730,0,4074.96,6238.04,-1,0,0
5730,0,4757.16,6241.27,-1,0,0
5730,0,4569.8,6246.99,-1,0,0
5730,0,5892.07,6247.1,-1,0,0
5730,0,3183.97,6262.02,-1,0,0
5730,0,5864.72,6265.74,-1,0,1
5730,0,3317.2,6269.32,-1,0,1
5730,0,4733.7,6290.84,-1,0,0
5730,0,5851.9,6292.05,-1,0,0
5730,0,5875.29,6302.45,-1,0,1
5730,0,5666.69,6441.84,-1,0,0
5730,0,4358.38,6321.59,-1,0,0
5730,0,3579.93,6335.99,-1,0,0
5730,0,3863.95,6344.2,-1,0,0
5730,0,3891.97,6347.17,-1,0,0
5730,0,5903.17,6356.36,-1,0,1
5730,0,3775.6,6361.78,-1,0,0
5730,0,5924.06,6365.24,-1,0,0
5730,0,5924.03,6367.07,-1,0,0
5730,0,2801.09,6368.24,-1,0,0
5730,0,5758.84,6565,-1,0,0
5730,0,2647.39,6372.43,-1,0,0
5730,0,1388.87,6376.06,-1,0,0
5730,0,5906.52,6378.74,-1,0,0
5730,0,4097.85,6380.05,-1,0,0
5730,0,5929.02,6383.23,-1,0,1
5730,0,3567.21,6387.45,-1,0,0
5730,0,3562.96,6389.17,-1,0,0
5730,0,2423.9,6395.94,-1,0,0
5730,0,5788.71,6603.8,-1,0,0
5730,0,3805.19,6412.23,-1,0,0
5730,0,5237.99,6417.06,-1,0,1
5730,0,2329.36,6417.51,-1,0,0
5730,0,3541.19,6425.33,-1,0,0
5730,0,3298.07,6426.14,-1,0,0
5730,0,4158,6427.1,-1,0,0
5730,0,4793.65,6429.77,-1,0,1
5730,0,6006.01,6431.13,-1,0,1
5730,0,3904.32,6432.44,-1,0,1
5730,0,5985.14,6433.3,-1,0,0
5730,0,4161.56,6438.66,-1,0,0
5730,0,2047.59,6442.83,-1,0,0
5730,0,6017.87,6450.05,-1,0,0
5730,0,2368.63,6456.74,-1,0,0
5730,0,5843.78,6597.81,-1,0,0
5730,0,4234.83,6463.06,-1,0,0
5730,0,5459.9,6473.03,-1,0,0
5730,0,3324.84,6484.96,-1,0,0
5730,0,1521.84,6491.02,-1,0,0
5730,0,5888.03,6632.12,-1,0,0
5730,0,4192.85,6498.01,-1,0,1
5730,0,5898.82,6704.93,-1,0,0
5730,0,2245.93,6514.96,-1,0,0
5730,0,3183.08,6518.18,-1,0,0
5730,0,4208.83,6520.95,-1,0,0
5730,0,3766.99,6523.07,-1,0,0
5730,0,2939.99,6525.08,-1,0,0
5730,0,5889.73,6669.78,-1,0,0
5730,0,4840.21,6537.45,-1,0,0
5730,0,6082.88,6538.04,-1,0,0
5730,0,5054.03,6538.13,-1,0,0
5730,0,2540.11,6542.17,-1,0,0
5730,0,6156.09,6554.18,-1,0,0
5730,0,4530.29,6554.3,-1,0,0
5730,0,5541.88,6554.98,-1,0,0
5730,0,4958.96,6555.99,-1,0,0
5730,0,3952.78,6558.94,-1,0,0
5730,0,6134.15,6561.21,-1,0,0
5730,0,3070.93,6566.14,-1,0,0
5730,0,6155.62,6566.72,-1,0,0
5730,0,3697.94,6582.12,-1,0,1
5730,0,4632.06,6581.16,-1,0,0
5730,0,4313.02,6587.05,-1,0,0
5730,0,6149.97,6590.12,-1,0,1
5730,0,2923.89,6591.9,-1,0,0
5730,0,6148.06,6593.21,-1,0,0
5730,0,5184.47,6599.7,-1,0,0
5730,0,3891.89,6602.99,-1,0,0
5730,0,3009.19,6606.2,-1,0,0
5730,0,4324.81,6610.95,-1,0,0
5730,0,3905.14,6616.32,-1,0,0
5730,0,5979.16,6759.2,-1,0,0
5730,0,3997.52,6622.74,-1,0,0
5730,0,3781.03,6629.12,-1,0,1
5730,0,4317.13,6634.15,-1,0,1
5730,0,4228.14,6636.2,-1,0,0
5730,0,4703.98,6639.2,-1,0,1
5730,0,3991.73,6644.88,-1,0,1
5730,0,5162.91,6650.92,-1,0,0
5730,0,6237.99,6653.08,-1,0,0
5730,0,3833.01,6653.12,-1,0,0
5730,0,6282.02,6659.11,-1,0,0
5730,0,3501.02,6660.04,-1,0,0
5730,0,5251.4,6666.59,-1,0,0
5730,0,6270.18,6673.25,-1,0,0
5730,0,2581.91,6687.07,-1,0,0
5730,0,3095.87,6688.88,-1,0,1
5730,0,4413.33,6690.47,-1,0,0
5730,0,3996.13,6693.22,-1,0,0
5730,0,6279.92,6698,-1,0,1
5730,0,6300.75,6701.95,-1,0,0
5730,0,3414.96,6706.14,-1,0,0
5730,0,2799.01,6708.15,-1,0,0
5730,0,4713.91,6719.98,-1,0,0
5730,0,4094.5,6740.61,-1,0,0
5730,0,4861.01,6753.14,-1,0,0
5730,0,2651.01,6753.08,-1,0,1
5730,0,4133.66,6758.68,-1,0,0
5730,0,6154.5,6953.61,-1,0,0
5730,0,5126.97,6763.1,-1,0,1
5730,0,6150.89,6957.13,-1,0,0
5730,0,6344.06,6776.11,-1,0,0
5730,0,3163.09,6777.28,-1,0,0
5730,0,6377.15,6778.19,-1,0,0
5730,0,6383.9,6783.04,-1,0,0
5730,0,6360.25,6784.25,-1,0,0
5730,0,5786.94,6788.01,-1,0,0
5730,0,4266.94,6797.05,-1,0,1
5730,0,2925.16,6798.38,-1,0,1
5730,0,6361.09,6810.13,-1,0,0
5730,0,4477.97,6818.06,-1,0,0
5730,0,2877.06,6820.06,-1,0,0
5730,0,4604.86,6820.91,-1,0,1
5730,0,6388.82,6826.93,-1,0,1
5730,0,5042.87,6848.93,-1,0,0
5730,0,4395.83,6851.06,-1,0,0
5730,0,4339.49,6851.73,-1,0,0
5730,0,4974.61,6866.73,-1,0,0
5730,0,4344.16,6864.19,-1,0,0
5730,0,5021.79,6866.01,-1,0,1
5730,0,3645.12,6866.22,-1,0,0
5730,0,6444.99,6870.01,-1,0,0
5730,0,3599.11,6873.13,-1,0,0
5730,0,6440.92,6875.16,-1,0,0
5730,0,3278.98,6876.14,-1,0,0
5730,0,5829.93,6880.96,-1,0,0
5730,0,5697.98,6883.11,-1,0,0
5730,0,3773.09,6888.14,-1,0,0
5730,0,4578.47,6895.61,-1,0,0
5730,0,4813.9,6902,-1,0,0
5730,0,5413.98,6902.08,-1,0,1
5730,0,6499.94,6903.08,-1,0,0
5730,0,4087.87,6908.08,-1,0,0
5730,0,6303.82,7058.03,-1,0,0
5730,0,4539.17,6922.38,-1,0,0
5730,0,3616.06,6937.13,-1,0,0
5730,0,5303.64,6939.67,-1,0,0
5730,0,2925.84,6940.03,-1,0,1
5730,0,5184.35,6949.47,-1,0,1
5730,0,4723.08,6951.28,-1,0,0
5730,0,6365.1,7203.29,-1,0,0
5730,0,3632.98,6954.05,-1,0,0
5730,0,4230.74,6956.97,-1,0,0
5730,0,6556.02,6957.11,-1,0,0
5730,0,5895.12,6960.16,-1,0,0
5730,0,6523.16,6972.23,-1,0,0
5730,0,6361.67,7115.8,-1,0,0
5730,0,6580.16,6982.19,-1,0,0
5730,0,5895.3,6993.45,-1,0,0
5730,0,4683.92,6996.14,-1,0,0
5730,0,4912.86,7000.88,-1,0,0
5730,0,3819.05,7030.24,-1,0,0
5730,0,4372.84,7031.89,-1,0,1
5730,0,5227.33,7033.38,-1,0,0
5730,0,4457,7034.19,-1,0,0
5730,0,6606.16,7035.35,-1,0,1
5730,0,4187.93,7035.99,-1,0,0
5730,0,6424.18,7041.39,-1,0,0
5730,0,5977.7,7042.92,-1,0,1
5730,0,5119.01,7053.16,-1,0,0
5730,0,4081.92,7055.94,-1,0,0
5730,0,6442.69,7198.87,-1,0,0
5730,0,4681.5,7064.71,-1,0,0
5730,0,4789.01,7068.18,-1,0,0
5730,0,4461.25,7067.33,-1,0,0
5730,0,3733.81,7068.82,-1,0,0
5730,0,4394.44,7069.5,-1,0,1
5730,0,6456.58,7210.79,-1,0,0
5730,0,4840.34,7085.4,-1,0,0
5730,0,3128.13,7091.29,-1,0,0
5730,0,5100.04,7092.26,-1,0,0
5730,0,3503.92,7097.09,-1,0,0
5730,0,4848.14,7104.33,-1,0,0
5730,0,6671.83,7103.84,-1,0,0
5730,0,6659.05,7104.18,-1,0,1
5730,0,4470.66,7107.73,-1,0,0
5730,0,5084.76,7113,-1,0,0
5730,0,5186.17,7120.42,-1,0,0
5730,0,6514.88,7259.12,-1,0,0
5730,0,6703.87,7128.06,-1,0,1
5730,0,6693.12,7131.22,-1,0,0
5730,0,6134.7,7135.82,-1,0,0
5730,0,4850.75,7136.77,-1,0,0
5730,0,4747.37,7143.49,-1,0,1
5730,0,4634.87,7147.97,-1,0,0
5730,0,4513.29,7150.44,-1,0,1
5730,0,6696.26,7151.27,-1,0,0
5730,0,5349.76,7155.92,-1,0,1
5730,0,2268.06,7157.16,-1,0,1
5730,0,6709.9,7164.99,-1,0,0
5730,0,4215.22,7167.24,-1,0,0
5730,0,6536.31,7310.5,-1,0,0
5730,0,5478.61,7175.64,-1,0,0
5730,0,4922.11,7176.14,-1,0,0
5730,0,4213.9,7177.96,-1,0,0
5730,0,3294.05,7182.24,-1,0,0
5730,0,5190.9,7182.9,-1,0,0
5730,0,5159.89,7183.92,-1,0,0
5730,0,4381.06,7201.31,-1,0,0
5730,0,6798.17,7209.17,-1,0,1
5730,0,3940.99,7215.21,-1,0,1
5730,0,4996.73,7216.82,-1,0,1
5730,0,4762.22,7217.37,-1,0,0
5730,0,4953.3,7230.55,-1,0,0
5730,0,5757.72,7235.84,-1,0,0
5730,0,6650.77,7414.79,-1,0,0
5730,0,6628.99,7416.14,-1,0,0
5730,0,4643.12,7244.15,-1,0,1
5730,0,6797.58,7252.75,-1,0,0
5730,0,3881.68,7261.71,-1,0,1
5730,0,3622.81,7269.83,-1,0,0
5730,0,4071.5,7272.67,-1,0,0
5730,0,6634.04,7472.08,-1,0,0
5730,0,6854.91,7282.03,-1,0,0
5730,0,4755.81,7283.99,-1,0,0
5730,0,6762.25,7296.28,-1,0,0
5730,0,3032.29,7301.38,-1,0,1
5730,0,4458.02,7302.12,-1,0,0
5730,0,3216.65,7302.69,-1,0,0
5730,0,5347.84,7307.97,-1,0,1
5730,0,6218.54,7316.65,-1,0,0
5730,0,6883.95,7318.08,-1,0,0
5730,0,4715.05,7322.26,-1,0,0
5730,0,6887.92,7329.13,-1,0,0
5730,0,6942.79,7343.8,-1,0,0
5730,0,6433.29,7346.47,-1,0,0
5730,0,4822.4,7352.64,-1,0,0
5730,0,3627.17,7352.31,-1,0,0
5730,0,5247.25,7352.32,-1,0,0
5730,0,3352.55,7354.68,-1,0,0
5730,0,4751.01,7357.02,-1,0,0
5730,0,6947.83,7363,-1,0,1
5730,0,6758.48,7502.64,-1,0,0
5730,0,6953.96,7368.99,-1,0,1
5730,0,6945.27,7372.5,-1,0,0
5730,0,3462.1,7377.28,-1,0,1
5730,0,3888.69,7383.76,-1,0,1
5730,0,4632.9,7388.97,-1,0,0
5730,0,3430.83,7393.85,-1,0,0
5730,0,6956.98,7395.18,-1,0,0
5730,0,3791.11,7399.16,-1,0,1
5730,0,4888.84,7401.07,-1,0,1
5730,0,4946.29,7401.44,-1,0,0
5730,0,4510.48,7404.71,-1,0,0
5730,0,4924.19,7410.43,-1,0,0
5730,0,6409.88,7411.1,-1,0,0
5730,0,2425.99,7413.06,-1,0,0
5730,0,4255.25,7415.44,-1,0,0
5730,0,6982.09,7427.1,-1,0,0
5730,0,4589.75,7433.9,-1,0,1
5730,0,3738.54,7436.65,-1,0,0
5730,0,7019.1,7441.28,-1,0,0
5730,0,4185.73,7441.88,-1,0,0
5730,0,4956.03,7442.26,-1,0,0
5730,0,5640.82,7446.99,-1,0,0
5730,0,4323.95,7452.03,-1,0,0
5730,0,6876.13,7653.3,-1,0,0
5730,0,5337.63,7464.68,-1,0,0
5730,0,6820.06,7658.27,-1,0,0
5730,0,7022.78,7470.88,-1,0,1
5730,0,7022.23,7471.27,-1,0,0
5730,0,3513.66,7476.75,-1,0,0
5730,0,5574.9,7477.12,-1,0,0
5730,0,4751.52,7477.56,-1,0,0
5730,0,5986.26,7481.31,-1,0,0
5730,0,4730.94,7487.18,-1,0,0
5730,0,5469.05,7497.09,-1,0,0
5730,0,4856.85,7500.02,-1,0,0
5730,0,3916.97,7502.14,-1,0,0
5730,0,4713.94,7504.18,-1,0,0
5730,0,4295.12,7506.16,-1,0,1
5730,0,5247.21,7516.24,-1,0,0
5730,0,7142.7,7525.87,-1,0,1
5730,0,4060.1,7528.27,-1,0,0
5730,0,7074.21,7529.3,-1,0,1
5730,0,4217.26,7531.48,-1,0,0
5730,0,5254.9,7556.13,-1,0,0
5730,0,5887.99,7559.24,-1,0,0
5730,0,5073.79,7574.9,-1,0,0
5730,0,5905.13,7576.36,-1,0,0
5730,0,5586.89,7578.98,-1,0,0
5730,0,7164.88,7580.02,-1,0,0
5730,0,6959.08,7795.13,-1,0,0
5730,0,6428.9,7592.95,-1,0,1
5730,0,5501.96,7623.1,-1,0,0
5730,0,4422.98,7624.22,-1,0,1
5730,0,5848.93,7625.15,-1,0,0
5730,0,7248.49,7631.5,-1,0,0
5730,0,4750.77,7634.8,-1,0,1
5730,0,5937.81,7634.89,-1,0,0
5730,0,5256.97,7640.08,-1,0,0
5730,0,4439.48,7640.6,-1,0,0
5730,0,3641.75,7643.97,-1,0,1
5730,0,7035.81,7645.82,-1,0,0
5730,0,7221.11,7648.34,-1,0,0
5730,0,5399.05,7653.14,-1,0,0
5730,0,6098.85,7656.05,-1,0,0
5730,0,4778.26,7662.3,-1,0,1
5730,0,7225.13,7680.14,-1,0,1
5730,0,5880.46,7686.69,-1,0,1
5730,0,5753.24,7688.35,-1,0,0
5730,0,4870.53,7690.76,-1,0,0
5730,0,4514.87,7695.89,-1,0,0
5730,0,4851.78,7699.9,-1,0,0
5730,0,5580.88,7707.9,-1,0,0
5730,0,5931.18,7707.31,-1,0,0
5730,0,4619.24,7708.32,-1,0,0
5730,0,7269.65,7714.72,-1,0,0
5730,0,5450.74,7724.79,-1,0,0
5730,0,5447.03,7729.05,-1,0,0
5730,0,5135.93,7736.94,-1,0,1
5730,0,7101.38,7887.4,-1,0,0
5730,0,7112.81,7899.03,-1,0,0
5730,0,5512.85,7768.89,-1,0,1
5730,0,7323.98,7777.07,-1,0,0
5730,0,5643.79,7801.89,-1,0,0
5730,0,5279,7809.03,-1,0,0
5730,0,7279.02,7813.18,-1,0,1
5730,0,5320.91,7822,-1,0,0
5730,0,2836.19,7823.2,-1,0,0
5730,0,6100.24,7831.37,-1,0,0
5730,0,7425.98,7830.04,-1,0,0
5730,0,4578,7834.21,-1,0,0
5730,0,7439.81,7837.04,-1,0,0
5730,0,5872.52,7838.7,-1,0,0
5730,0,7405.72,7848.89,-1,0,0
5730,0,5061.91,7852.05,-1,0,1
5730,0,5552,7853.2,-1,0,0
5730,0,4257.13,7854.33,-1,0,1
5730,0,3750.03,7855.06,-1,0,0
5730,0,6221.81,7858.03,-1,0,0
5730,0,6865.86,7867.04,-1,0,0
5730,0,7485.93,7869.02,-1,0,0
5730,0,7420.92,7875.15,-1,0,1
5730,0,5278.44,7879.58,-1,0,1
5730,0,6639.1,7880.32,-1,0,0
5730,0,5760.86,7882.09,-1,0,1
5730,0,7272.45,8087.48,-1,0,0
5730,0,5238.92,7896.98,-1,0,0
5730,0,4606.94,7898.14,-1,0,0
5730,0,6882.97,7902.17,-1,0,0
5730,0,7283.79,8058.83,-1,0,0
5730,0,5866.76,7929.94,-1,0,0
5730,0,7505.98,7931.03,-1,0,0
5730,0,6030.26,7932.35,-1,0,0
5730,0,5599.07,7939.12,-1,0,1
5730,0,5539.94,7941.02,-1,0,1
5730,0,7329,8085.15,-1,0,0
5730,0,7552.29,7953.35,-1,0,0
5730,0,6205.06,7958.09,-1,0,0
5730,0,6231.93,7963.01,-1,0,0
5730,0,4585.94,7966.16,-1,0,0
5730,0,7345.07,8184.17,-1,0,0
5730,0,5007.93,7972.11,-1,0,0
5730,0,5400.94,7978.04,-1,0,0
5730,0,4288.95,7980.08,-1,0,1
5730,0,4017.18,7980.41,-1,0,1
5730,0,7557.85,8000.86,-1,0,1
5730,0,4267.35,8001.47,-1,0,0
5730,0,6250.04,8003.2,-1,0,0
5730,0,7578.96,8004,-1,0,0
5730,0,5493.83,8006.05,-1,0,0
5730,0,7362.8,8200.93,-1,0,0
5730,0,6848.77,8012.98,-1,0,0
5730,0,5737.91,8015.11,-1,0,0
5730,0,6536.04,8024.21,-1,0,0
5730,0,3940.92,8029.15,-1,0,0
5730,0,6866.14,8030.3,-1,0,0
5730,0,6187.87,8031.9,-1,0,0
5730,0,7577.29,8032.51,-1,0,1
5730,0,5458.89,8035.96,-1,0,1
5730,0,5523.88,8037.02,-1,0,0
5730,0,5658.75,8042.78,-1,0,0
5730,0,4324.3,8049.54,-1,0,1
5730,0,6426.11,8054.15,-1,0,0
5730,0,7639.48,8066.5,-1,0,0
5730,0,7451.92,8205.01,-1,0,0
5730,0,5010.52,8074.65,-1,0,0
5730,0,7460.04,8213.11,-1,0,0
5730,0,5252.02,8090.1,-1,0,0
5730,0,6850.82,8091.87,-1,0,1
5730,0,5641.18,8096.24,-1,0,0
5730,0,7465.1,8325.11,-1,0,0
5730,0,7031.74,8097.96,-1,0,0
5730,0,5454.3,8097.4,-1,0,0
5730,0,5256.13,8100.32,-1,0,0
5730,0,5572.84,8101.09,-1,0,1
5730,0,7722.24,8106.44,-1,0,1
5730,0,7653.01,8107.05,-1,0,0
5730,0,5481.09,8111.26,-1,0,0
5730,0,7067.13,8118.13,-1,0,1
5730,0,7499.77,8327.89,-1,0,0
5730,0,6708.12,8123.22,-1,0,0
5730,0,7215.18,8128.3,-1,0,1
5730,0,7656.58,8128.66,-1,0,0
5730,0,6130.89,8136.93,-1,0,0
5730,0,6145.65,8151.78,-1,0,0
5730,0,7623.93,8158.07,-1,0,1
5730,0,5433.89,8159.89,-1,0,0
5730,0,7000.65,8173.79,-1,0,0
5730,0,6265.7,8177.75,-1,0,0
5730,0,4886.97,8178.05,-1,0,0
5730,0,7034.08,8198.15,-1,0,1
5730,0,6787.91,8200.07,-1,0,0
5730,0,7559.08,8345.22,-1,0,0
5730,0,4960.94,8216.98,-1,0,0
5730,0,4539.19,8237.36,-1,0,0
5730,0,7103.65,8241.86,-1,0,0
5730,0,7846.1,8247.1,-1,0,1
5730,0,5530.87,8248,-1,0,0
5730,0,6622.55,8250.7,-1,0,0
5730,0,7624.78,8456.91,-1,0,0
5730,0,5963.52,8249.67,-1,0,0
5730,0,6555.81,8253.05,-1,0,0
5730,0,6151.76,8256.81,-1,0,0
5730,0,5660.02,8267.22,-1,0,0
5730,0,3285.9,8273.01,-1,0,0
5730,0,7652.99,8481.07,-1,0,0
5730,0,5877.17,8278.24,-1,0,0
5730,0,5434.74,8278.77,-1,0,0
5730,0,7836.94,8281.97,-1,0,0
5730,0,7281.8,8283,-1,0,0
5730,0,4413.16,8286.23,-1,0,0
5730,0,4198.82,8287,-1,0,0
5730,0,7886.04,8287.27,-1,0,0
5730,0,7846.15,8294.21,-1,0,0
5730,0,4284.03,8298.25,-1,0,0
5730,0,4575.04,8309.23,-1,0,0
5730,0,5483.16,8311.35,-1,0,1
5730,0,5472.27,8310.5,-1,0,0
5730,0,6024.1,8329.27,-1,0,0
5730,0,6395.72,8330.76,-1,0,0
5730,0,5576.02,8332.19,-1,0,0
5730,0,5535.19,8334.4,-1,0,0
5730,0,6064.83,8343.99,-1,0,0
5730,0,6441.68,8343.72,-1,0,0
5730,0,7172.66,8345.75,-1,0,0
5730,0,6228.79,8349.83,-1,0,0
5730,0,6863.45,8358.54,-1,0,0
5730,0,5198.97,8358.21,-1,0,0
5730,0,6753.01,8370.03,-1,0,0
5730,0,5717.36,8375.59,-1,0,0
5730,0,7936.84,8379.95,-1,0,0
5730,0,5316.92,8381.01,-1,0,0
5730,0,7933.08,8382.24,-1,0,1
5730,0,5751.34,8388.45,-1,0,0
5730,0,7243.23,8394.43,-1,0,0
5730,0,7216.63,8395.66,-1,0,0
5730,0,6437.32,8400.54,-1,0,0
5730,0,5585.7,8405.94,-1,0,0
5730,0,7765.92,8604,-1,0,0
5730,0,6582.59,8426.74,-1,0,0
5730,0,5862.84,8440.07,-1,0,0
5730,0,6368.06,8442.24,-1,0,0
5730,0,8018.85,8443.02,-1,0,1
5730,0,5118.27,8450.36,-1,0,0
5730,0,7823.05,8659.24,-1,0,0
5730,0,4365.44,8451.66,-1,0,0
5730,0,8033.91,8459.05,-1,0,0
5730,0,5853.07,8460.24,-1,0,0
5730,0,7874.97,8713.07,-1,0,0
5730,0,4865.62,8473.64,-1,0,1
5730,0,8029.22,8474.35,-1,0,0
5730,0,6653.02,8476.13,-1,0,0
5730,0,6653.08,8476.15,-1,0,0
5730,0,8071.99,8484.21,-1,0,0
5730,0,6166.64,8487.81,-1,0,0
5730,0,7388.92,8487.1,-1,0,0
5730,0,6666.39,8489.48,-1,0,0
5730,0,5837.58,8490.6,-1,0,0
5730,0,7868.94,8644.12,-1,0,0
5730,0,5213.18,8508.32,-1,0,0
5730,0,6621.26,8524.4,-1,0,0
5730,0,6438.61,8526.66,-1,0,0
5730,0,6538.07,8527.2,-1,0,0
5730,0,7896.96,8757.1,-1,0,0
5730,0,4935.9,8528.91,-1,0,0
5730,0,8111.16,8529.25,-1,0,1
5730,0,4845.96,8537.19,-1,0,0
5730,0,4434.86,8537.05,-1,0,0
5730,0,5378.05,8538.05,-1,0,0
5730,0,5585.92,8549.99,-1,0,0
5730,0,5835.06,8552.19,-1,0,0
5730,0,7085.36,8563.38,-1,0,1
5730,0,8134.09,8577.18,-1,0,0
5730,0,7978.01,8588.06,-1,0,1
5730,0,8145.72,8588.76,-1,0,1
5730,0,6417.39,8592.58,-1,0,0
5730,0,5097.09,8592.17,-1,0,1
5730,0,8175.05,8599.15,-1,0,0
5730,0,5718.89,8600.93,-1,0,0
5730,0,3791.73,8604.98,-1,0,0
5730,0,7688.31,8612.53,-1,0,0
5730,0,8210.92,8615.15,-1,0,0
5730,0,4922.58,8620.68,-1,0,0
5730,0,7343.77,8626.85,-1,0,0
5730,0,4315.06,8629.23,-1,0,0
5730,0,8015.01,8843.11,-1,0,0
5730,0,5574.6,8638.83,-1,0,1
5730,0,8032.45,8819.64,-1,0,0
5730,0,5033.48,8647.6,-1,0,1
5730,0,8024.08,8856.19,-1,0,0
5730,0,8214.88,8668.04,-1,0,0
5730,0,5512.3,8671.49,-1,0,0
5730,0,5959.06,8676.1,-1,0,1
5730,0,5079.81,8676.97,-1,0,1
5730,0,8028.94,8815.09,-1,0,0
5730,0,8284.43,8679.47,-1,0,0
5730,0,8298.26,8695.43,-1,0,1
5730,0,5981.98,8708.17,-1,0,0
5730,0,4320.11,8715.34,-1,0,0
5730,0,6191.44,8719.47,-1,0,0
5730,0,7167.01,8724.07,-1,0,0
5730,0,8277.32,8725.52,-1,0,0
5730,0,8344.79,8727.89,-1,0,1
5730,0,8120.08,8926.09,-1,0,0
5730,0,8336.15,8735.26,-1,0,0
5730,0,5772.83,8736.95,-1,0,0
5730,0,5912.81,8739.06,-1,0,0
5730,0,8127.21,8914.26,-1,0,0
5730,0,8352.28,8754.38,-1,0,0
5730,0,5897.08,8758.19,-1,0,1
5730,0,6509.94,8766.09,-1,0,0
5730,0,7096.85,8773.86,-1,0,0
5730,0,5923.57,8784.65,-1,0,0
5730,0,8151.65,8925.74,-1,0,0
5730,0,8388.65,8792.81,-1,0,0
5730,0,6084.88,8795.92,-1,0,0
5730,0,7383.75,8798.93,-1,0,0
5730,0,6777.15,8801.2,-1,0,0
5730,0,5603.84,8814.85,-1,0,0
5730,0,8435.14,8821.38,-1,0,0
5730,0,6232.92,8829.93,-1,0,0
5730,0,5789.08,8831.1,-1,0,0
