"","pT","pFP","pTs","pFPs","TO","beta","q","X1","X2","X4","pRI"
"256",0.557220538922638,0.000241017826955899,0.807421708855998,0.000368364524270197,0.247977931199728,0.00221972392113804,0.580091596652175,3.87217264769193e-06,4.40238882628633e-06,1.79967571491587e-06,0.670430104456304
"257",0.380458907520568,0.000138100107259914,0.797769970583542,0.000683839729694063,0.11545943046886,0.000869544354653514,0.524040000512667,1.18338472692035e-05,6.36897628741285e-06,1.57474059115291e-06,0.444927513363452
"258",0.538922958400268,6.95126508480807e-05,0.678387486445325,0.000998600124970865,0.280905329281831,0.000509785651634075,0.344135507814644,8.11930770157067e-06,4.13164651970935e-06,3.36631194285634e-06,0.489801048685001
"259",0.602323959946824,0.000184096114044402,0.640291689925156,0.000562757733540232,0.226038017822004,0.00258838702437158,0.570225256881531,8.12357116758449e-06,3.09148491586592e-06,1.6735801993259e-06,0.511854751006801
"260",0.473462585986998,5.54519165077237e-05,0.845349809752274,0.00034076652580449,0.1962166658132,0.00169910655754436,0.630113507628893,6.36515840987617e-06,4.01064262841599e-06,4.2243234756663e-06,0.424763160443323
"261",0.521701062125079,0.000211451484102241,0.556767890200369,0.000904707740391563,0.231401724100463,0.00253829577350259,0.741519796019646,2.54100491079076e-06,2.66447064033545e-06,1.06453487490984e-06,0.739460027348387
"262",0.392209822866264,0.000210570063173936,0.78415685622737,0.000457036363862646,0.135308422114254,0.00122430885764849,0.456588202500886,1.18777807803123e-05,9.82641120900095e-06,4.30254618216955e-06,0.319620109907691
"263",0.253532808274285,0.000219256523765908,0.548253209197637,0.000908009563827906,0.278452687556391,0.000924859586834264,0.701274879784914,1.87148272564853e-05,8.77693572566347e-06,1.54498421879448e-06,0.262898934953831
"264",0.224448415164276,0.000139524063565403,0.761003164804505,0.00034664196086991,0.274069978365595,0.00084254419464698,0.80268299162216,1.23420071827088e-05,1.06702176121448e-05,3.58191099284513e-06,0.220226717313126
"265",0.291941672207777,7.69116542040942e-05,0.506264100527136,0.000274436617195062,0.0594855759412287,0.00144378861540692,0.493347816940817,1.04598696952349e-05,3.13107716161538e-06,2.49406123777525e-06,0.373769371996958
"266",0.764169121745219,8.05012248171922e-05,0.81540710517859,0.000740711206833478,0.176656761163274,0.0027804309855708,0.585932612705852,8.98317981520741e-06,4.86039166925664e-06,1.89886368909448e-06,0.765713783619006
"267",0.954210122124817,5.22979219662964e-05,0.992002114902345,0.000798030810753169,0.301634723630442,0.00273613894028698,0.641401489058771,4.45303495299399e-06,2.88367545401338e-06,1.9992795423712e-06,0.596715187792671
"268",0.743562555554014,8.43045894263356e-05,0.781694173418473,0.000423034357896944,0.293422717090021,0.00222246436661804,0.628689367960514,6.85879089214637e-06,5.26442250354083e-06,2.87237182210182e-07,0.553603980023455
"269",0.589525924356031,0.000242027300240243,0.787770950285901,0.000750787230477867,0.225802364865559,0.00106249175150298,0.561869432455149,9.42863540346372e-06,6.0330314031805e-06,1.4734617576726e-06,0.529691111735276
"270",0.34769339892872,0.000104626302111911,0.877299512580617,0.000456248631075063,0.139627823255681,0.000527863791319842,0.698738539443075,1.86036554664173e-05,5.75266420620448e-06,4.07889160520056e-06,0.293681639880564
"271",0.600009602998529,0.000103851633405668,0.904823363287998,0.00075101736571898,0.298088470465767,0.00130959763141919,0.703628092339081,6.96980990856543e-06,3.39467345618943e-06,3.11252431122418e-06,0.775309915616679
"272",0.703957926125237,0.000235523431728558,0.891478604563274,0.000824451859905262,0.129383615796414,0.00266808069292009,0.772972093074063,7.84265639794616e-06,2.33060075195728e-06,1.34301965577091e-06,0.811966432080855
"273",0.411499925759301,0.000108325209275728,0.52250261729643,0.000886390621176691,0.178717378995019,0.000670719104313899,0.429873684752547,1.57745232151441e-05,7.61652067474838e-06,3.86330495533255e-06,0.41715492905295
"274",0.648377503441079,0.000279971707574889,0.740045134237701,0.000743171460738148,0.142239774315017,0.00193352504440176,0.451292955822155,4.53983166657881e-06,2.46035127470359e-06,2.38132674215434e-06,0.695291001796585
"275",0.658567137731246,0.000152391786198117,0.884786495313353,0.000697233023933188,0.247341075669051,0.00121172262216189,0.558825451350438,1.44024323985059e-05,6.0842612962705e-06,3.04276234780133e-06,0.766687219874813
"276",0.203885779184017,0.00013051097982077,0.743986283803521,0.000151958274903363,0.258397058065186,0.000330974079010837,0.529907087555798,1.66701425198976e-05,8.87836846365929e-06,4.74218529080114e-06,0.147549782846869
"277",0.41430715207237,0.000158120519492579,0.554469516013161,0.000613901818773539,0.0403798725345624,0.00149102189070656,0.898933683036968,1.02968121960409e-05,5.29703649980958e-06,2.3942117921544e-06,0.264937099523261
"278",0.451228544359266,0.000137959458499841,0.679544792365567,0.000543476966482304,0.341666822769732,0.00062030440175463,0.722378476484245,1.10293054677968e-05,6.39715111152363e-06,2.88427890099028e-06,0.484389421077451
"279",0.522621712952711,0.000251711750617251,0.639376314096962,0.000663285829055525,0.277999025818398,0.000785911734812993,0.645174608997084,9.4709520164064e-06,6.81800619618633e-06,2.90446204311512e-06,0.78897895909402
"280",0.340222651291913,0.000146386212481426,0.478237496763261,0.000222558662596993,0.264924081391245,0.00089702305306936,0.446134604764348,1.5065158903507e-05,6.04139600725517e-06,5.64344090571609e-06,0.434592789641188
"281",0.352580391395687,9.57169833845633e-05,0.651454749409806,0.000539546741604066,0.122332962955783,0.00112676993939814,0.706274378029347,1.33067132389416e-05,9.03218313688815e-06,3.60870232823541e-06,0.313760377955142
"282",0.207107356188204,0.000286709873248817,0.458005781067638,0.00046878175746549,0.194484815126432,0.000483563978633042,0.58428295730223,1.99628737343595e-05,7.2635150289418e-06,1.93686101425265e-06,0.230662940142632
"283",0.897893376223081,0.000225417605797171,0.942301472381166,0.000470223410466771,0.0906351594454211,0.00328909924938663,0.51574170236862,5.76920046301542e-06,5.88140328382458e-06,6.92383773147405e-07,0.887568283950231
"284",0.448537645407832,0.000294012748070766,0.84975821594799,0.000480540744920128,0.00653378678093804,0.00394324213369802,0.351818023269264,6.04014729475168e-06,4.12271832783614e-06,5.11772436561606e-07,0.347436690862383
"285",0.56605434005506,0.000180232550889966,0.700894943067384,0.000620502953665205,0.178150496404425,0.00281416440468559,0.863280640818108,6.34170620030642e-06,3.40300367197396e-06,1.33657438126373e-06,0.436030782255496
"286",0.341947874244135,7.47169751828374e-05,0.727532911951379,0.000274737939297077,0.186638853884801,0.000668014750378039,0.703742919312414,1.10840401351602e-05,8.56009076679292e-06,4.69794548588536e-06,0.433301157037582
"287",0.741824183687725,0.000252268484732095,0.809564386424933,0.000488419879686933,0.245841388779835,0.00268281624489192,0.908447486186976,8.22198914212825e-06,3.48640613179065e-06,5.07884284126714e-07,0.591859587816838
"288",0.395136809965889,0.000220263142079777,0.675702344624656,0.000284852079492632,0.239963262020867,0.00179688818740456,0.908899210893241,7.05523048812141e-06,6.94403053299432e-06,2.61404872091984e-06,0.507779138297796
"289",0.395963396062987,0.000140528369381141,0.763213287850719,0.000509224965432029,0.138867220096903,0.00194546614357226,0.42838224507292,9.70525914061073e-06,5.20312992632494e-06,9.35764420615824e-07,0.509848121862322
"290",0.948013307225432,0.000153618726224748,0.98345363322687,0.000499882315808915,0.214677032684174,0.00336331433599759,0.629340268220412,4.47063417101919e-06,1.46413101791563e-06,1.91944631768056e-06,0.732972332795664
"291",0.308407009667975,8.76604731049143e-05,0.920592609591194,0.000594402715685531,0.0612541227995097,0.00153754394377085,0.707502814286974,1.22736157734562e-05,7.73188020419145e-06,3.367122585448e-06,0.266706896874525
"292",0.247400370418961,0.000148748068389792,0.710449310837026,0.000716558731194993,0.0473189730636452,3.11253292136033e-05,0.542533010063848,1.10852634783557e-05,9.83821445642496e-06,4.58251527353406e-06,0.308922793047217
"293",0.873308591809,0.000216622093539762,0.874784826910993,0.000699580774901368,0.270704862046095,0.00174969660879753,0.354583037868453,6.52955057802288e-06,6.56157134604589e-06,2.21857600672426e-06,0.681012768598788
"294",0.272883708854111,0.000130709445608792,0.581009375364358,0.000763833109247256,0.195824428098269,0.00114543249522105,0.785763191781548,1.25977741355778e-05,3.91052768173588e-06,1.57359457945898e-06,0.350164687218298
"295",0.539380896987691,5.78299775740649e-06,0.785511615213529,0.000662796358263143,0.042022659976119,0.00192608653148215,0.388941328892725,9.28248646191732e-06,9.13329014389748e-06,2.33310472785355e-06,0.737125448142084
"296",0.566981292570534,0.000196320868919533,0.96544828806335,0.000789736613273634,0.313966371430533,0.000740949295454359,0.591828513386419,8.72062576613782e-06,4.47442577799844e-06,3.21196020484647e-06,0.760677166927289
"297",0.353044855894605,0.000227415059604708,0.475666490503456,0.000396072806652726,0.135807810715399,0.00132951084297534,0.559254125721986,1.25918639504129e-05,8.43861096213124e-06,2.20202352505871e-06,0.458232573614604
"298",0.560454055785921,0.000154588002809424,0.780893269496683,0.000236886399910332,0.285468857774927,0.0023192704602715,0.525223217747188,7.79579249940051e-06,4.85103397466578e-06,3.40708505570258e-06,0.447374854098959
"299",0.71975031000835,0.000235823652129667,0.983574557252453,0.000415053881385925,0.253844201946219,0.00296812708072002,0.86324761986945,7.41566989782565e-06,2.77528982069167e-06,2.19863857374051e-06,0.836066780929745
"300",0.711341104775076,0.000241003428906007,0.920798035316576,0.000553986896774995,0.119931866070119,0.00198904028833898,0.50955914705188,5.79189926086823e-06,1.93625742718857e-06,6.96548792303657e-07,0.580080417204981
"301",0.493263913509537,8.02081251856208e-05,0.75128387079328,0.000826286709746983,0.147466406424263,0.000795767022964245,0.798378822568679,8.8745480903425e-06,5.74088904692824e-06,2.3444074903609e-06,0.592724357416244
"302",0.128600284328126,0.000279330156092578,0.445850259081821,0.000404272872518552,0.200135610197496,0.000317793406143397,0.609190042411207,1.88776998408075e-05,9.68792336766324e-06,4.53097754138661e-06,0.238192105559376
"303",0.43824671449963,0.000257317191230753,0.724587252816225,0.000516122861969652,0.063267981860264,0.000333226981596309,0.345939178033293,7.53963130409587e-06,6.73541618860037e-06,2.05296563964802e-06,0.397170094583449
"304",0.566912347514216,9.19326966031328e-05,0.615620866292519,0.000866066267004541,0.0915007863476881,0.0010291208623,0.580865131542115,9.05580142145865e-06,4.9664246497697e-06,1.31003284205464e-06,0.545902759077692
"305",0.384287894260675,0.000290168704132991,0.947631333662497,0.000345869386074612,0.17624641303406,0.00182814392785778,0.497933098165003,1.2172083130099e-05,5.17317349659549e-06,8.80358962322672e-07,0.300986704563015
"306",0.940312096548485,0.000213861778238662,0.993898701022207,0.000371698132626729,0.111492074032653,0.00321668918488448,0.484807533776319,6.15469163820581e-06,2.8545960413547e-06,3.86359626594205e-06,0.865982353746396
"307",0.122171727923284,8.09118988437958e-05,0.372895336545207,0.000276318072800217,0.217422395650413,0.00109882729509843,0.672969773771164,1.49873158844595e-05,9.35231648436597e-06,3.80475247240863e-06,0.225714932201466
"308",0.816012099953559,0.000242866425295379,0.959909259996014,0.00062255048524584,0.151451990864991,0.00399017954843043,0.894368405286277,6.03781969585774e-06,4.04006136959299e-06,2.16635828494312e-06,0.72891959499312
"309",0.781918424364287,0.0002468852529959,0.792519194620956,0.000488469198850954,0.0660458718341475,0.0024309112038588,0.536774495967917,6.31380183792412e-06,2.30425811334999e-06,3.32445719839841e-06,0.680277399057558
"310",0.87562882810134,7.36554769076195e-05,0.910122317946908,0.000593937152453968,0.260877034440048,0.00287075935917173,0.533768174755262,6.73479439797277e-06,3.44937104200692e-06,2.32487215937113e-06,0.844052134602793
"311",0.260991917929043,0.000102934698698676,0.511872916651477,0.000805306248160295,0.189279509101258,0.00109346392295444,0.468600860330962,1.29070791176851e-05,5.09949887218198e-06,2.9869836186498e-06,0.192946595540108
"312",0.722443898041734,0.000221987592151765,0.8946860041656,0.000708273327015456,0.175428930320824,0.00307724305624082,0.494858008663513,8.12650834327906e-06,5.24887250724976e-06,6.58565003270471e-07,0.667766335040914
"313",0.52406078444826,0.000198805781526461,0.936532519322055,0.000481189869265762,0.203035622582191,0.0023725687387803,0.616512358757835,1.04271818309635e-05,4.7655222989655e-06,1.7062509546671e-06,0.790298306404524
"314",0.286466599313513,0.000277407571826588,0.79426423968715,0.00041715589020182,0.208192333030566,0.00221261201117582,0.75516907098657,1.13534102043981e-05,5.71018884033144e-06,1.60623138416659e-06,0.511785759181578
"315",0.166209383304012,0.000245698904306624,0.517466870732184,0.000629301004778939,0.050163074352903,0.000727991328157376,0.742298071169755,1.37619292414387e-05,1.29556859937908e-05,3.06057243910466e-06,0.301766222929415
"316",0.86058924354655,0.00028739668925107,0.926384191578708,0.000432564447468883,0.0161799233196192,0.00416383984241566,0.615457405586428,5.61120935744063e-06,2.5977509502012e-06,1.82475677694373e-06,0.740743427416796
"317",0.544537496696794,0.000268848917863079,0.98142608541549,0.00051360845594909,0.192871442806543,0.00201672248695481,0.527246170486399,4.32802334914736e-06,2.33950933672795e-06,5.08237031627209e-07,0.55616853538923
"318",0.529495228227929,7.71374607284047e-05,0.822843697191613,0.000224153231997496,0.0661635291552837,0.00247635811819232,0.574272606199949,8.55940455744205e-06,2.77552549762745e-06,3.5362504129611e-06,0.472017677616427
"319",0.230752504582065,8.67933141124597e-05,0.288380014056946,0.000903725736136654,0.198763453021891,0.00128442412847157,0.63459619015296,1.02646106052383e-05,7.45813680142121e-06,2.32241219006749e-06,0.168600719430615
"320",0.439498535347843,6.68588002726039e-05,0.455886662377711,0.000464525071209682,0.043701836660019,0.00115371180547681,0.342554707585778,7.08420342241541e-06,4.85404067855117e-06,1.59071207321459e-06,0.659133599155489
"321",0.516556541089344,4.03714359357982e-05,0.566718182523742,0.000344521160003714,0.0866052637726955,0.00105255362566329,0.497216324122326,8.30577832620186e-06,5.21180737995806e-06,5.22464597956184e-06,0.433759291202202
"322",0.71040417297844,0.000100723839233943,0.975527532235644,0.0003781156709955,0.23509520984481,0.00172019318734831,0.566657148685466,9.43603848783332e-06,6.80126906767575e-06,3.58479199915176e-06,0.658906769838313
"323",0.176533052603914,0.000107755923992062,0.621492205769409,0.000535256927485711,0.053212315241338,0.00061905483227978,0.389582907926789,1.51067899699393e-05,5.28013288515816e-06,4.28232601679741e-06,0.154198514969093
"324",0.820453748782317,0.000178498641382259,0.943406021165453,0.000518551637439433,0.204761059512971,0.00283650640008329,0.521626863773838,8.98578974594114e-06,5.65001120944564e-06,2.8078978345999e-06,0.477303093267339
"325",0.716951964967524,0.000193081791124013,0.892846642562244,0.00080070170098982,0.224176737628284,0.00215779390095176,0.378256310421035,9.04616192426756e-06,3.06292454725888e-06,9.37469080847453e-07,0.578213216571599
"326",0.349094452783446,0.000234777232264987,0.643896328437224,0.000956317375712736,0.0151288578430559,0.000316972788364612,0.722247622602439,1.47093672825698e-05,7.18475274836347e-06,5.54106992990775e-06,0.36250896572042
"327",0.776640155469579,0.000266768160350765,0.845259970573273,0.000940652659620951,0.14038412093269,0.00235675301782047,0.609724898384023,2.84673658908518e-06,2.06299594329701e-06,1.86505046083231e-06,0.959287565428921
"328",0.183196232920056,6.73876355573063e-05,0.703830143423763,0.000467098772301965,0.341437065225042,0.000571255475833255,0.582348645525121,2.58676307920114e-05,9.28005309882605e-06,3.13285922341062e-06,0.179062460716899
"329",0.516594308501174,0.000289116964739961,0.755153634673847,0.000700339340706777,0.288979491238423,0.000921355551824043,0.622472012443928,1.21344477824622e-05,4.87201482594926e-06,9.65102195058102e-07,0.482644825957957
"330",0.219193445814871,0.000264643162694832,0.810997302357376,0.000751118490242959,0.198685445237543,0.00183331848769426,0.763095691928676,9.97877517373947e-06,7.97195123304684e-06,3.1430873667739e-06,0.23713210780723
"331",0.865022784796843,0.000290640087160111,0.938760131522863,0.000851726517853179,0.188376730316796,0.00339703660362791,0.698064938501674,5.81260135903882e-06,5.84498176022093e-06,9.37528069449436e-07,0.804534519173059
"332",0.429504233345989,2.90176519967168e-05,0.67978760147534,0.000186306184581664,0.245687036492267,0.0013906296823351,0.523763757303102,7.83481447558537e-06,6.30415551259943e-06,1.75983430943348e-06,0.635032881648358
"333",0.47316460359496,0.000201536209375795,0.928012794212096,0.000749619480744907,0.270206023496623,0.00186639162148143,0.438341563526037,9.04567361340386e-06,4.8700376348482e-06,1.81086683072739e-06,0.398067013773317
"334",0.0823036571848647,0.000108695145800679,0.290895490566102,0.000160036837106599,0.122130515960786,0.000831477432518499,0.627427170584645,1.49830985966253e-05,1.49165523339849e-05,6.51568614868658e-06,0.0551751597096973
"335",0.271184261796658,0.000185331546221725,0.729843813734301,0.000595057736228894,0.237381130435141,0.00132640470304002,0.779738214763882,1.57661599164865e-05,8.15777291591958e-06,2.76213125428437e-06,0.437657852003976
"336",0.418907620841357,0.000294164560279487,0.967459768880079,0.000619116233433556,0.0203175776372777,0.00293139168353372,0.610154790158007,9.2941799129032e-06,4.76637898024683e-06,1.30648481563451e-06,0.542393102654301
"337",0.302706409797831,0.000179492453531309,0.576533062519497,0.000454323254501373,0.133219241398174,0.000833615828032676,0.479941894219805,1.3411835465338e-05,7.19777461448802e-06,1.26437182381357e-06,0.420764683099878
"338",0.438173103211217,0.00021129796441097,0.678845718366829,0.000811860681802857,0.216502783280703,0.000899753188576218,0.68691837400787,1.07418379096918e-05,8.7143872491932e-06,3.82586722453191e-06,0.510561711284173
"339",0.494465935529619,0.000191302322469139,0.576970379487728,0.000540185608365378,0.11984821011489,0.00103013830435355,0.671119743144769,1.16373932129676e-05,7.31965394381738e-06,1.03665794172566e-06,0.616314121049471
"340",0.679282896780834,0.000203037250661155,0.919196322551032,0.000558473162138096,0.339975840409629,0.00191877291112609,0.730154943277208,6.78726203451716e-06,4.6600305591258e-06,1.07639853230626e-06,0.682296489477946
"341",0.325159467201874,0.000251576767511002,0.812080410793337,0.000969235365183271,0.170731187816795,0.00207468889791229,0.710745717427872,1.03834405533163e-05,7.53911621689123e-06,2.22609917899209e-06,0.399981331997296
"342",0.451226514010269,4.90627281422544e-05,0.735040694447582,0.00083143843436933,0.0897405786300533,0.00167269723014041,0.620406249261077,9.49476933699565e-06,5.18894259096348e-06,3.13135825116712e-06,0.78996466623366
"343",0.444638507489271,8.83924924750547e-05,0.680852146063926,0.000733885824228744,0.202994770092997,0.00172947095373374,0.702164660055519,8.59607101136638e-06,4.26330462252357e-06,4.43032752878442e-06,0.358910265905635
"344",0.449366899620791,0.000214446670614768,0.976937254645325,0.000707332423143421,0.30290293722221,0.00109111790474177,0.403261993018612,9.21355196163945e-06,8.55907865568467e-06,3.21857115422108e-06,0.305366853828775
"345",0.786358322436998,0.000125874224018018,0.880375333319134,0.000247210067547223,0.143465735971324,0.0026351873568662,0.372472985166168,5.40683899693776e-06,2.3708513967395e-06,2.00537989103479e-06,0.811849446228723
"346",0.655357538842239,2.56491627168973e-05,0.752549321828753,0.000659276359305519,0.213123724591446,0.00220426866220861,0.964851492576914,6.34481465022049e-06,5.0895690567396e-06,2.59760003976417e-06,0.691928831909016
"347",0.648793056178727,0.000132622654389616,0.715081174364404,0.000260834764512761,0.226754641283241,0.00287904611367405,0.590582880152215,7.46094215034762e-06,5.80504616798726e-06,1.07872913908764e-06,0.671704883279129
"348",0.363360245372283,0.000175312735139602,0.544915858003298,0.000482209647220378,0.10030691659063,0.00169036271827973,0.885073590609744,8.13157154239636e-06,5.213473962752e-06,1.36941746549136e-06,0.578777436127634
"349",0.639464561402016,0.000105931471734404,0.862552038534687,0.000498383281666855,0.345855831810161,0.00141413841216863,0.529085980588043,1.36288917479428e-05,4.28789985710433e-06,2.63225544473966e-06,0.824165128408033
"350",0.27628544899412,0.000146940007532198,0.659892511837859,0.000852165563558806,0.310082099129179,0.00125586599209044,0.412656879523374,1.43908074238591e-05,6.40818688634976e-06,5.69026526723808e-06,0.33709960098599
"351",0.595862598385701,9.10421169400977e-05,0.736009731676061,0.000127661957055553,0.044834911171229,0.0018197342842261,0.444272363950367,1.04343153706666e-05,4.81984550420749e-06,1.02439725091444e-06,0.601324605722597
"352",0.469348886278865,3.13029142365155e-05,0.631623790754694,0.000204817567192186,0.104346261892677,0.00157666351574734,0.526827964018333,9.39521064374095e-06,5.87907381645161e-06,1.69004804679608e-06,0.711279363489882
"353",0.254795678059399,0.000218356495078319,0.768620825793284,0.000748203484471511,0.0761840466764693,0.00183824115675702,0.795669323452126,7.44604649735548e-06,6.22757340180979e-06,1.76331727143796e-06,0.286160418478691
"354",0.187029744525301,6.90508258530189e-05,0.664526883763511,0.0002494150148897,0.21344907852741,0.00155249836354699,0.394361310954358,1.17940220851268e-05,7.12870169319343e-06,1.34660530793557e-06,0.282307097393075
"355",0.20861055150572,0.000190177840541406,0.630311022313481,0.000527108540645355,0.204880992818417,0.000793923805312433,0.857312254432286,1.65208889166098e-05,5.18188654685549e-06,3.87856779973646e-06,0.179569701745128
"356",0.236809494972041,0.000158258865847424,0.74616430839756,0.000551556673558001,0.259389037323739,0.000319892509730863,0.687500862042353,1.21626162386721e-05,8.76499809422258e-06,3.08114248130197e-06,0.326021802427579
"357",0.456994778343697,0.000216830838328125,0.738165464500205,0.000598972438650944,0.278200547082804,0.00141605792671609,0.656795750173187,9.85473006368773e-06,4.71412517369607e-06,3.55938284106019e-06,0.366148399973019
"358",0.764235542141084,6.94825583606351e-05,0.879019038917862,0.000501864783852053,0.026108574651565,0.00288602457996206,0.719764833103501,6.46546835062516e-06,5.0893776830762e-06,3.10395129725646e-06,0.606937414918301
"359",0.729198465761121,0.000229294846364718,0.990317490747951,0.000921976675121135,0.165708579248551,0.00301301885030921,0.424833757415813,1.014752644585e-05,3.09957313140901e-06,7.26708998821182e-07,0.8576353064954
"360",0.404879700247332,0.000169962565210641,0.639269307410284,0.000622232613965677,0.252867647117849,0.000456995826691006,0.789028205491014,1.20100588220588e-05,7.69464990736783e-06,3.55344356695748e-06,0.367153896422718
"361",0.329374508295111,0.00013149721130334,0.418224011545325,0.00076833195425685,0.17443600264023,0.000609973950724271,0.794738117201541,1.43785846546933e-05,5.30515253733542e-06,4.01392426208958e-06,0.270976076123568
"362",0.289903463194117,4.24598230020168e-06,0.796405093616395,0.000840696343618168,0.0525660200659166,0.000925554073036432,0.513719478419691,1.18220549950975e-05,8.84105375596798e-06,4.27980399828648e-06,0.250145746247658
"363",0.388357330873688,0.000210458142550129,0.718360072024209,0.000471678815045883,0.186025418710606,0.00191579000261544,0.671128383452638,1.35193440832184e-05,3.92995205783104e-06,9.45589930400783e-07,0.386139915548981
"364",0.112201522221029,0.000205722486073873,0.2797208719413,0.000341986388533022,0.0791620085111997,0.00164563320831914,0.851781565387039,1.49655179948814e-05,4.29421562403923e-06,1.39638979862588e-06,0.16946708276348
"365",0.674683564420027,0.000216329618105402,0.952897203748809,0.000319757584881766,0.0855928687919708,0.0027237317433264,0.70188439479915,5.77523575610048e-06,3.19112785965934e-06,3.21195749732524e-06,0.716060681858769
"366",0.506582467585711,0.000174678244851678,0.606287090045972,0.000735392144698651,0.154914143559522,0.00108655499371942,0.320180663595518,9.77204444018762e-06,3.4362932228754e-06,1.72026588422452e-06,0.603474138989253
"367",0.758295252369575,0.000261460442083255,0.983382900214921,0.000370311731517149,0.18822641182422,0.00108216689519007,0.585063298192625,1.02400319915007e-05,3.79539590636612e-06,1.58501143120831e-06,0.805612231801425
"368",0.356418040730754,6.35244673011608e-05,0.795117191026201,0.000925284034587301,0.334717761712281,0.000807798254888666,0.459910254789612,9.33854444700778e-06,9.82362844131715e-06,4.27880888562598e-06,0.371092979069794
"369",0.624592219506598,0.000277669442150146,0.635956554189082,0.000858261936996167,0.322759779677177,0.00247419828206681,0.709650331963137,3.34114283576579e-06,2.41228757522173e-06,1.99042090729631e-06,0.662102412976238
"370",0.365613391199641,0.00021681810752051,0.716362707296181,0.000231637807404273,0.23497905208203,0.00150102791455266,0.503050529462201,1.45120104785188e-05,4.59710252337826e-06,2.75021967708842e-06,0.409765275219407
"371",0.457204874083278,0.000286499596663617,0.911237779948445,0.000419795215545703,0.101973559917848,0.00267143839593855,0.792020584881504,4.0204209472783e-06,4.09807135003271e-06,1.69381992019472e-06,0.682671361379651
"372",0.276675524716771,0.000260161742217071,0.369621368700888,0.000860439990491684,0.0792603629536072,0.00214181957358743,0.77022350660517,1.11136135642287e-05,2.76673461764709e-06,1.2769483576758e-06,0.58182567851243
"373",0.706904941012919,0.000172538254167672,0.932754419054414,0.000517580814566168,0.184558959484195,0.00264933438550734,0.76303980854475,9.86945958154996e-06,4.50464680845009e-06,2.28782770438535e-06,0.971533457041889
"374",0.810087999655757,1.7311196954842e-05,0.953022300428845,0.000711514446213724,0.268541824001247,0.00210564250901326,0.433672360976581,1.06969646044366e-05,4.48914833731023e-06,3.03174665434535e-06,0.603816091592059
"375",0.462747248388771,0.000238549383533613,0.870818512439493,0.000488454908823079,0.145665335188196,0.000995150080278658,0.712318115915845,5.84651412047671e-06,6.32225095179528e-06,3.81297088672712e-06,0.602024769161294
"376",0.40308315699328,0.000147972638907956,0.454171530775175,0.000396807866836561,0.235110158622542,0.000805904250271819,0.814834456036893,1.07072468702682e-05,4.75034143312821e-06,3.29343300616578e-06,0.489800449877248
"377",0.653162238082028,0.000230022648448737,0.996615645496818,0.000404315996894638,0.139414521550186,0.00403848449237522,0.722650228651145,8.3149132979905e-06,3.43541195080854e-06,2.25577862035141e-06,0.430348615142155
"378",0.378522827948001,0.000119941011452995,0.534867099164268,0.000287849737771625,0.268640540750752,0.000814083010572013,0.24530489059015,1.40380794591099e-05,7.4995227014678e-06,3.34362606275039e-06,0.271934933383413
"379",0.361627319793876,0.00019477382892694,0.637424054590346,0.000599732127614492,0.0239705565885353,0.000401515079361975,0.651012943903393,1.32948194563627e-05,7.54571894543333e-06,3.80566071094038e-06,0.504114484012728
"380",0.191818925353108,0.00021640486231609,0.868320145155319,0.000857879927042178,0.246794011385762,0.000331791618815824,0.746322605483827,1.41683572131226e-05,8.64246434420809e-06,4.89694728242712e-06,0.151639503164718
"381",0.683748684956225,0.000140295689824408,0.748411560249891,0.000183818467553939,0.274520032412009,0.0023686644722771,0.984618173102877,9.44406879830533e-06,4.2125986463734e-06,4.37506794178111e-07,0.652537293835872
"382",0.342122698529964,0.00018654382305695,0.509972841289385,0.000640478405471083,0.165632072857449,0.00184480236456366,0.749952178806959,5.50950491572289e-06,2.96270312704644e-06,2.15233833506392e-06,0.383190123178589
"383",0.206533063634472,0.000158901553958109,0.799801336450672,0.00071840192729273,0.277868635607726,0.00180439265343251,0.730361720109263,6.94716978439088e-06,6.0666792094065e-06,2.80577719893148e-06,0.192341511170441
"384",0.180964059293172,0.000207920272902557,0.568283833123657,0.000436908491130116,0.19448627701349,0.00133441163178137,0.693247678849991,1.63457793532345e-05,3.28697473289973e-06,1.95039558952225e-06,0.234812223433534
"385",0.385473700774725,0.000254217588799108,0.597939772638066,0.000663987768792382,0.00117682588616584,0.00304001784052118,0.616742846090525,4.92482440346587e-06,1.9660711733325e-06,1.33086339415114e-06,0.547177480974881
"386",0.210228130041557,0.000169041282968702,0.49990324941634,0.000198060314638494,0.198450025771853,0.000212915625977099,0.526519192314677,1.8741630104061e-05,7.32140041062117e-06,8.64900480170073e-06,0.207394889783031
"387",0.528796468961228,0.00021484410437257,0.582346354709646,0.000523855399953662,0.197287364221643,0.000962565671616541,0.822899950062258,1.39364093095158e-05,5.28383057703194e-06,3.08918825646423e-06,0.472681496961539
"388",0.15944052583414,0.000268399447265377,0.682462624606928,0.000382952362140162,0.0812452304586909,0.00179695199498059,0.722305918272186,1.21336120392466e-05,5.99326778824371e-06,3.54218930145297e-06,0.28393643912571
"389",0.302002918573101,0.000236891253322266,0.598502703795444,0.000775598455507952,0.157422045612784,0.00242946402726806,0.560355568291769,1.1027918108861e-05,2.63581891410993e-06,3.15697054363197e-07,0.272152766861512
